hhid,rang,age,sexe,niveau_educ
01702,5,56.0,2,Secondaire
01702,6,28.0,1,Superieur
01702,7,33.0,2,Aucun
01703,1,48.0,1,Primaire
01703,2,68.0,1,Primaire
01703,3,45.0,1,Aucun
01703,4,34.0,2,Primaire
01704,1,46.0,1,Aucun
01704,2,72.0,2,Aucun
01704,3,1.0,1,Aucun
01704,4,55.0,1,Primaire
01704,5,71.0,1,Primaire
01704,6,34.0,1,Aucun
01704,7,22.0,1,Aucun
01704,8,26.0,2,
01704,9,39.0,1,Primaire
01704,10,69.0,1,
01705,1,46.0,1,Secondaire
01705,2,2.0,2,Aucun
01705,3,22.0,1,Aucun
01705,4,68.0,2,Aucun
01705,5,0.0,2,Aucun
01706,1,20.0,1,Secondaire
01706,2,11.0,1,Aucun
01706,3,47.0,1,Primaire
01706,4,21.0,1,Superieur
01706,5,5.0,2,Aucun
01706,6,22.0,2,Aucun
01707,1,41.0,1,Aucun
01707,2,54.0,1,Primaire
01707,3,23.0,2,Secondaire
01707,4,35.0,1,Secondaire
01707,5,42.0,2,Primaire
01707,6,6.0,2,Aucun
01708,1,41.0,1,Aucun
01708,2,71.0,2,Aucun
01708,3,,1,Secondaire
01708,4,,2,
01708,5,19.0,2,Secondaire
01708,6,49.0,2,Secondaire
01708,7,33.0,1,Primaire
01708,8,22.0,1,Primaire
01708,9,8.0,2,Aucun
01708,10,40.0,1,Aucun
01708,11,71.0,1,Secondaire
01709,1,37.0,1,Aucun
01709,2,37.0,2,Secondaire
01709,3,28.0,2,Aucun
01709,4,4.0,2,Aucun
01709,5,14.0,1,Aucun
01709,6,,1,Aucun
01709,7,37.0,1,Secondaire
01710,1,58.0,2,Primaire
01710,2,4.0,2,Aucun
01710,3,69.0,1,Secondaire
01710,4,6.0,1,Aucun
01710,5,4.0,1,Aucun
01711,1,49.0,2,Aucun
01711,2,36.0,2,Secondaire
01711,3,19.0,2,Aucun
01711,4,67.0,2,Aucun
01711,5,71.0,1,Primaire
01711,6,60.0,2,Aucun
01711,7,53.0,1,Aucun
01711,8,47.0,1,Primaire
01711,9,30.0,2,Primaire
01711,10,40.0,2,Primaire
01711,11,67.0,1,Secondaire
01712,1,35.0,1,Secondaire
01712,2,73.0,2,Secondaire
01712,3,43.0,1,Primaire
01712,4,12.0,2,Primaire
01712,5,55.0,2,Secondaire
01713,1,38.0,1,
01713,2,43.0,2,Aucun
01713,3,10.0,2,Aucun
01713,4,26.0,2,Primaire
01713,5,28.0,2,Secondaire
01714,1,50.0,1,Aucun
01714,2,61.0,2,Aucun
01714,3,65.0,1,Aucun
01714,4,65.0,2,Primaire
01714,5,45.0,1,Primaire
01715,1,38.0,1,Superieur
01715,2,45.0,2,Primaire
01715,3,64.0,2,Primaire
01715,4,71.0,1,Primaire
01715,5,34.0,1,Aucun
01715,6,62.0,2,Primaire
01716,1,44.0,1,Aucun
01717,1,44.0,1,Secondaire
01717,2,5.0,2,Aucun
01717,3,3.0,1,Aucun
01717,4,51.0,2,Secondaire
01717,5,7.0,2,Secondaire
01717,6,15.0,1,Aucun
01718,1,31.0,1,Primaire
01718,2,13.0,1,Primaire
01718,3,60.0,1,Aucun
01719,1,36.0,1,Primaire
01719,2,20.0,1,Primaire
01719,3,30.0,2,Secondaire
01719,4,41.0,1,
01719,5,71.0,1,Primaire
01719,6,7.0,1,
01719,7,56.0,2,Secondaire
01720,1,20.0,2,Aucun
01720,2,57.0,2,Secondaire
01720,3,12.0,1,Secondaire
01721,1,49.0,1,Secondaire
01721,2,73.0,2,Aucun
01721,3,49.0,2,Primaire
01721,4,1.0,1,Aucun
01721,5,52.0,1,Secondaire
01721,6,30.0,2,Aucun
01722,1,31.0,2,Primaire
01722,2,13.0,2,Primaire
01722,3,28.0,2,Primaire
01722,4,13.0,1,Primaire
01722,5,57.0,1,Aucun
01722,6,36.0,2,Aucun
01722,7,5.0,1,Aucun
01722,8,63.0,1,Primaire
01722,9,50.0,2,Secondaire
01722,10,10.0,1,Aucun
01723,1,35.0,1,Primaire
01723,2,30.0,2,Primaire
01723,3,41.0,1,Aucun
01723,4,34.0,2,Secondaire
01723,5,35.0,1,Secondaire
01724,1,59.0,1,Aucun
01724,2,33.0,2,Aucun
01724,3,63.0,1,Primaire
01724,4,65.0,2,Aucun
01724,5,19.0,1,Aucun
01724,6,18.0,2,Primaire
01725,1,,1,Aucun
01725,2,23.0,2,Primaire
01725,3,69.0,1,
01725,4,13.0,1,Secondaire
01725,5,69.0,2,Aucun
01725,6,48.0,1,Primaire
01726,1,20.0,1,Secondaire
01726,2,71.0,2,Primaire
01726,3,0.0,2,Aucun
01727,1,41.0,1,Primaire
01727,2,10.0,2,Aucun
01727,3,28.0,1,Aucun
01727,4,67.0,2,Secondaire
01727,5,21.0,2,Primaire
01728,1,42.0,1,Primaire
01728,2,2.0,2,Aucun
01728,3,15.0,1,Primaire
01728,4,26.0,2,Aucun
01728,5,52.0,2,Primaire
01728,6,22.0,2,Primaire
01728,7,60.0,2,Aucun
01728,8,51.0,1,Aucun
01729,1,36.0,1,Aucun
01729,2,58.0,1,Superieur
01729,3,66.0,2,Secondaire
01729,4,31.0,2,Aucun
01729,5,3.0,2,Aucun
01729,6,62.0,1,Primaire
01730,1,26.0,1,Superieur
01730,2,62.0,2,Primaire
01730,3,40.0,1,Aucun
01730,4,5.0,2,Aucun
01730,5,46.0,2,Secondaire
01731,1,28.0,1,Aucun
01731,2,28.0,2,Aucun
01731,3,55.0,1,Aucun
01731,4,20.0,1,Secondaire
01731,5,33.0,2,Primaire
01731,6,4.0,2,Aucun
01731,7,45.0,2,Aucun
01732,1,49.0,2,Secondaire
01732,2,61.0,1,Primaire
01732,3,,1,Aucun
01732,4,17.0,1,Secondaire
01732,5,13.0,2,Secondaire
01732,6,18.0,1,Secondaire
01733,1,41.0,2,Aucun
01733,2,44.0,1,Primaire
01733,3,,1,Secondaire
01733,4,49.0,2,
01734,1,48.0,1,Aucun
01734,2,42.0,2,Aucun
01734,3,16.0,2,Secondaire
01734,4,3.0,1,Aucun
01734,5,6.0,2,Aucun
01734,6,46.0,2,Primaire
01734,7,70.0,1,Primaire
01734,8,49.0,2,Secondaire
01735,1,39.0,1,Aucun
01735,2,69.0,2,Aucun
01735,3,29.0,2,Aucun
01735,4,62.0,1,Aucun
01735,5,26.0,1,Primaire
01735,6,63.0,1,Primaire
01735,7,53.0,1,Aucun
01735,8,0.0,2,
01736,1,29.0,1,Superieur
01736,2,2.0,1,Aucun
01736,3,27.0,1,Aucun
01736,4,22.0,2,Superieur
01737,1,39.0,1,Aucun
01737,2,50.0,1,Superieur
01738,1,20.0,1,Aucun
01738,2,,2,Primaire
01738,3,72.0,1,Aucun
01738,4,29.0,2,Secondaire
01739,1,57.0,1,Aucun
01739,2,56.0,1,Secondaire
01739,3,28.0,1,Secondaire
01739,4,52.0,1,Aucun
01740,1,56.0,1,Aucun
01740,2,18.0,2,Primaire
01740,3,25.0,1,Aucun
01740,4,3.0,1,Aucun
01740,5,6.0,2,Secondaire
01741,1,52.0,1,Aucun
01741,2,8.0,2,Primaire
01741,3,65.0,1,Secondaire
01741,4,63.0,2,Primaire
01741,5,14.0,2,Primaire
01741,6,23.0,1,Secondaire
01741,7,32.0,1,Primaire
01742,1,50.0,1,Primaire
01742,2,29.0,2,Primaire
01742,3,41.0,2,Primaire
01742,4,9.0,2,Aucun
01743,1,53.0,1,Secondaire
01743,2,68.0,2,Primaire
01743,3,25.0,2,Aucun
01743,4,51.0,1,Secondaire
01743,5,27.0,1,Aucun
01743,6,6.0,1,Secondaire
01744,1,20.0,1,Primaire
01744,2,42.0,1,Aucun
01744,3,59.0,1,Primaire
01744,4,49.0,2,Aucun
01744,5,13.0,2,Superieur
01744,6,56.0,1,Primaire
01745,1,44.0,1,Aucun
01745,2,64.0,2,Secondaire
01745,3,67.0,1,
01745,4,39.0,2,Aucun
01745,5,66.0,1,Primaire
01745,6,22.0,1,Primaire
01745,7,65.0,1,Secondaire
01745,8,34.0,1,Aucun
01745,9,60.0,1,Secondaire
01745,10,65.0,1,Aucun
01746,1,56.0,1,Primaire
01746,2,18.0,1,Primaire
01746,3,74.0,1,Primaire
01746,4,45.0,2,Aucun
01747,1,35.0,1,Aucun
01747,2,21.0,1,Primaire
01747,3,,2,Primaire
01747,4,59.0,2,Primaire
01747,5,22.0,1,Aucun
01747,6,16.0,1,Secondaire
01747,7,19.0,2,Primaire
01748,1,40.0,1,Aucun
01748,2,23.0,1,Primaire
01748,3,45.0,1,Secondaire
01748,4,48.0,1,Aucun
01748,5,59.0,1,Aucun
01748,6,24.0,2,Aucun
01748,7,24.0,2,Primaire
01749,1,37.0,1,Aucun
01749,2,54.0,1,Aucun
01749,3,57.0,1,Primaire
01749,4,54.0,2,Primaire
01749,5,35.0,2,Secondaire
01750,1,41.0,2,Superieur
01750,2,6.0,1,Aucun
01750,3,1.0,2,Aucun
01750,4,55.0,2,Primaire
01750,5,39.0,1,Superieur
01750,6,64.0,2,Primaire
01751,1,,1,Primaire
01751,2,37.0,1,Secondaire
01751,3,60.0,1,Superieur
01751,4,47.0,2,Aucun
01751,5,11.0,2,Primaire
01751,6,31.0,2,
01751,7,70.0,2,Secondaire
01751,8,38.0,2,Primaire
01752,1,41.0,1,Secondaire
01752,2,48.0,2,Secondaire
01752,3,60.0,1,Secondaire
01752,4,31.0,2,Aucun
01752,5,55.0,1,Aucun
01752,6,52.0,2,Aucun
01753,1,43.0,1,Aucun
01753,2,8.0,1,Secondaire
01753,3,9.0,2,Primaire
01753,4,55.0,1,Primaire
01753,5,7.0,1,Secondaire
01753,6,28.0,1,Superieur
01753,7,50.0,2,Aucun
01753,8,64.0,2,Aucun
01753,9,43.0,1,Secondaire
01753,10,73.0,2,Aucun
01754,1,57.0,1,Secondaire
01754,2,1.0,1,Aucun
01754,3,,1,Aucun
01754,4,4.0,2,Aucun
01754,5,69.0,1,Secondaire
01755,1,29.0,1,Primaire
01755,2,46.0,1,Aucun
01755,3,18.0,1,
01756,1,36.0,2,Primaire
01756,2,16.0,2,Secondaire
01756,3,45.0,2,Aucun
01757,1,43.0,2,Secondaire
01757,2,48.0,2,Aucun
01757,3,3.0,2,Aucun
01757,4,32.0,1,Superieur
01757,5,6.0,1,Primaire
01758,1,40.0,1,Aucun
01758,2,3.0,2,Aucun
01758,3,58.0,1,Superieur
01758,4,9.0,2,
01758,5,52.0,2,Superieur
01759,1,46.0,1,Secondaire
01759,2,33.0,1,Aucun
01759,3,26.0,1,Primaire
01759,4,56.0,2,Secondaire
01760,1,31.0,1,Secondaire
01760,2,57.0,2,Aucun
01760,3,3.0,2,Aucun
01760,4,12.0,2,Primaire
01760,5,30.0,2,Secondaire
01760,6,0.0,1,Aucun
01760,7,19.0,2,Superieur
01760,8,51.0,2,Secondaire
01760,9,39.0,2,Aucun
01761,1,52.0,1,Aucun
01761,2,43.0,1,Primaire
01761,3,12.0,2,Primaire
01761,4,73.0,1,Aucun
01761,5,49.0,2,Aucun
01761,6,18.0,2,Primaire
01761,7,25.0,1,Secondaire
01761,8,26.0,1,Primaire
01762,1,43.0,2,Superieur
01762,2,44.0,1,
01762,3,11.0,1,Aucun
01762,4,25.0,2,Aucun
01762,5,8.0,1,
01763,1,22.0,1,Aucun
01763,2,65.0,1,Secondaire
01763,3,3.0,1,Aucun
01763,4,,2,Aucun
01763,5,27.0,2,Primaire
01764,1,45.0,2,Aucun
01764,2,68.0,1,Secondaire
01764,3,45.0,1,Aucun
01764,4,39.0,1,Secondaire
01764,5,59.0,1,Primaire
01764,6,8.0,1,Primaire
01764,7,7.0,1,Primaire
01765,1,28.0,1,Secondaire
01765,2,15.0,1,Aucun
01765,3,26.0,1,Primaire
01765,4,68.0,1,Secondaire
01765,5,39.0,1,Aucun
01765,6,60.0,2,Aucun
01765,7,24.0,2,Primaire
01766,1,29.0,1,Primaire
01766,2,49.0,2,Primaire
01766,3,57.0,2,Aucun
01766,4,6.0,2,Aucun
01766,5,15.0,1,Aucun
01766,6,42.0,2,Secondaire
01766,7,61.0,2,Secondaire
01766,8,1.0,2,Aucun
01766,9,44.0,1,Aucun
01766,10,48.0,2,Secondaire
01766,11,74.0,2,Aucun
01767,1,69.0,2,
01767,2,37.0,2,Primaire
01767,3,12.0,1,Aucun
01767,4,49.0,1,Primaire
01767,5,69.0,1,Aucun
01767,6,30.0,2,Primaire
01767,7,19.0,1,Aucun
01767,8,27.0,2,Primaire
01767,9,10.0,1,Primaire
01767,10,46.0,2,Aucun
01767,11,34.0,1,Primaire
01767,12,31.0,2,Superieur
01767,13,20.0,1,Secondaire
01767,14,0.0,2,Aucun
01768,1,50.0,1,Secondaire
01768,2,58.0,1,Aucun
01768,3,24.0,1,Secondaire
01768,4,48.0,2,Secondaire
01768,5,19.0,1,Primaire
01768,6,10.0,2,Aucun
01768,7,41.0,1,
01768,8,29.0,1,Secondaire
01769,1,35.0,1,Aucun
01769,2,39.0,1,Aucun
01769,3,55.0,1,Primaire
01769,4,26.0,2,Aucun
01769,5,37.0,1,Aucun
01769,6,0.0,1,Aucun
01769,7,25.0,1,Primaire
01769,8,29.0,2,Primaire
01770,1,44.0,2,
01770,2,7.0,2,Secondaire
01770,3,13.0,2,Primaire
01770,4,65.0,2,Primaire
01771,1,53.0,1,Primaire
01771,2,56.0,2,Superieur
01771,3,62.0,2,Aucun
01771,4,46.0,2,Primaire
01771,5,1.0,1,Aucun
01771,6,59.0,1,Aucun
01771,7,57.0,1,Aucun
01771,8,7.0,2,Primaire
01771,9,6.0,1,
01771,10,38.0,1,Aucun
01772,1,45.0,1,Secondaire
01772,2,7.0,2,Aucun
01772,3,35.0,2,
01772,4,1.0,2,Aucun
01772,5,25.0,2,Aucun
01772,6,55.0,2,Secondaire
01772,7,74.0,2,Aucun
01772,8,71.0,2,Secondaire
01773,1,36.0,1,
01773,2,3.0,2,Aucun
01773,3,35.0,1,
01773,4,22.0,1,Aucun
01774,1,34.0,1,Aucun
01774,2,73.0,2,Secondaire
01774,3,7.0,2,Aucun
01774,4,44.0,1,Primaire
01774,5,,1,Primaire
01774,6,42.0,1,Superieur
01775,1,42.0,1,Secondaire
01775,2,17.0,2,Superieur
01775,3,10.0,1,Secondaire
01776,1,52.0,1,Aucun
01776,2,63.0,1,Secondaire
01776,3,63.0,2,
01776,4,63.0,2,Secondaire
01776,5,61.0,1,Aucun
01776,6,4.0,1,Aucun
01776,7,42.0,1,Primaire
01776,8,,1,Aucun
01776,9,14.0,1,Secondaire
01777,1,34.0,1,Secondaire
01777,2,1.0,1,Aucun
01777,3,25.0,1,Primaire
01777,4,69.0,2,Primaire
01777,5,29.0,2,Secondaire
01778,1,44.0,1,Aucun
01778,2,31.0,1,Aucun
01778,3,12.0,2,Aucun
01779,1,41.0,1,Secondaire
01779,2,43.0,2,Primaire
01779,3,15.0,2,Primaire
01779,4,69.0,2,Secondaire
01779,5,29.0,2,Aucun
01780,1,23.0,1,
01780,2,74.0,2,Primaire
01780,3,18.0,1,Aucun
01781,1,23.0,2,Aucun
01781,2,71.0,1,Aucun
01781,3,10.0,2,
01781,4,20.0,1,Primaire
01781,5,74.0,2,
01781,6,2.0,1,Aucun
01781,7,56.0,1,Aucun
01781,8,29.0,1,Aucun
01782,1,46.0,1,Superieur
01782,2,69.0,1,Secondaire
01782,3,52.0,1,Aucun
01782,4,53.0,2,Primaire
01783,1,52.0,1,Primaire
01783,2,25.0,2,
01783,3,57.0,2,Primaire
01783,4,28.0,2,Aucun
01783,5,68.0,1,Secondaire
01784,1,33.0,2,Primaire
01784,2,55.0,1,Primaire
01784,3,4.0,2,
01784,4,1.0,1,Aucun
01784,5,57.0,2,Primaire
01784,6,51.0,2,Superieur
01784,7,0.0,1,Aucun
01784,8,65.0,1,Aucun
01784,9,5.0,2,Aucun
01784,10,7.0,2,Aucun
01784,11,4.0,1,Aucun
01785,1,30.0,1,Aucun
01785,2,14.0,1,Secondaire
01785,3,59.0,2,Aucun
01785,4,72.0,2,Secondaire
01785,5,4.0,2,Aucun
01785,6,24.0,1,Secondaire
01785,7,21.0,2,Primaire
01786,1,41.0,1,Primaire
01786,2,63.0,2,Aucun
01786,3,33.0,2,Secondaire
01787,1,36.0,1,Aucun
01787,2,19.0,2,Primaire
01787,3,52.0,1,Primaire
01787,4,40.0,2,
01787,5,3.0,2,Aucun
01787,6,23.0,1,Secondaire
01788,1,54.0,1,Aucun
01788,2,67.0,1,Aucun
01788,3,54.0,2,Aucun
01788,4,21.0,1,Secondaire
01788,5,71.0,1,Aucun
01788,6,39.0,2,Primaire
01788,7,24.0,1,Aucun
01788,8,33.0,2,Secondaire
01788,9,61.0,1,Secondaire
01788,10,71.0,2,Primaire
01789,1,29.0,2,Secondaire
01789,2,43.0,2,Primaire
01789,3,74.0,2,Aucun
01789,4,0.0,1,
01789,5,35.0,2,Superieur
01790,1,60.0,1,Primaire
01790,2,36.0,2,Aucun
01790,3,62.0,2,Secondaire
01790,4,14.0,1,Primaire
01790,5,39.0,2,Secondaire
01791,1,49.0,1,
01791,2,57.0,2,Primaire
01791,3,50.0,2,Aucun
01791,4,61.0,2,Secondaire
01791,5,69.0,2,Aucun
01792,1,69.0,1,Aucun
01792,2,8.0,2,Primaire
01792,3,52.0,1,Aucun
01792,4,13.0,1,Primaire
01793,1,20.0,1,Secondaire
01793,2,29.0,1,Aucun
01793,3,13.0,1,Aucun
01793,4,1.0,1,Aucun
01793,5,13.0,1,Primaire
01793,6,67.0,2,Secondaire
01793,7,34.0,1,Aucun
01793,8,46.0,2,Primaire
01794,1,41.0,2,Aucun
01794,2,72.0,1,Aucun
01794,3,44.0,2,Aucun
01795,1,37.0,1,Secondaire
01795,2,67.0,1,Aucun
01795,3,52.0,2,Primaire
01796,1,57.0,1,Aucun
01796,2,73.0,1,Secondaire
01796,3,14.0,1,Superieur
01796,4,21.0,1,
01796,5,46.0,1,Primaire
01796,6,30.0,2,Aucun
01797,1,29.0,1,Aucun
01797,2,17.0,2,Secondaire
01797,3,74.0,2,Secondaire
01797,4,12.0,2,Aucun
01798,1,31.0,1,
01798,2,0.0,1,Aucun
01798,3,48.0,1,Secondaire
01798,4,56.0,2,Aucun
01798,5,35.0,2,Aucun
01798,6,67.0,1,Primaire
01798,7,34.0,1,Secondaire
01799,1,49.0,1,Primaire
01799,2,3.0,1,Aucun
01799,3,61.0,2,Secondaire
01799,4,7.0,2,Aucun
01799,5,39.0,2,Secondaire
01799,6,16.0,1,Primaire
01799,7,38.0,1,Aucun
01799,8,68.0,2,Secondaire
01800,1,41.0,1,Aucun
01800,2,26.0,1,Secondaire
01800,3,51.0,1,Primaire
01800,4,45.0,1,Secondaire
01800,5,64.0,1,Aucun
01801,1,44.0,2,Secondaire
01801,2,67.0,2,
01801,3,7.0,2,Secondaire
01801,4,17.0,2,Aucun
01801,5,66.0,2,Aucun
01802,1,41.0,1,Primaire
01802,2,20.0,1,Primaire
01802,3,33.0,1,Aucun
01802,4,42.0,2,Secondaire
01802,5,25.0,2,Primaire
01803,1,,1,Aucun
01803,2,65.0,2,Primaire
01803,3,41.0,1,Primaire
01803,4,61.0,1,Aucun
01803,5,37.0,1,Primaire
01804,1,48.0,1,Aucun
01804,2,8.0,1,Aucun
01804,3,35.0,2,Primaire
01804,4,36.0,1,Primaire
01804,5,72.0,2,Aucun
01804,6,58.0,1,Aucun
01805,1,33.0,2,Aucun
01805,2,60.0,1,Aucun
01805,3,12.0,2,
01805,4,36.0,1,Aucun
01805,5,5.0,2,Aucun
01805,6,5.0,1,Aucun
01805,7,37.0,1,Primaire
01805,8,29.0,2,Aucun
01805,9,24.0,2,Primaire
01806,1,33.0,2,Secondaire
01806,2,50.0,2,Aucun
01806,3,32.0,2,Secondaire
01806,4,19.0,2,Secondaire
01806,5,30.0,1,Aucun
01807,1,41.0,1,Aucun
01807,2,52.0,1,Aucun
01807,3,20.0,1,Primaire
01807,4,1.0,1,Aucun
01808,1,51.0,1,Aucun
01808,2,,2,Primaire
01808,3,62.0,1,Primaire
01808,4,71.0,2,Secondaire
01808,5,14.0,2,Aucun
01808,6,66.0,1,Aucun
01809,1,50.0,2,Aucun
01809,2,7.0,1,Secondaire
01809,3,18.0,1,Aucun
01809,4,17.0,1,Secondaire
01809,5,67.0,1,Aucun
01809,6,49.0,2,Superieur
01809,7,20.0,1,Secondaire
01809,8,2.0,1,Aucun
01809,9,28.0,1,Secondaire
01809,10,12.0,1,Secondaire
01809,11,74.0,2,
01810,1,43.0,2,Primaire
01810,2,26.0,1,Aucun
01810,3,15.0,2,Primaire
01810,4,60.0,1,Primaire
01810,5,35.0,1,Primaire
01811,1,53.0,2,Primaire
01811,2,47.0,1,Secondaire
01811,3,5.0,1,Aucun
01811,4,58.0,2,Aucun
01811,5,7.0,1,
01811,6,73.0,1,Primaire
01812,1,49.0,1,Primaire
01812,2,23.0,2,Primaire
01812,3,9.0,2,
01812,4,48.0,2,Superieur
01812,5,31.0,1,Secondaire
01812,6,51.0,1,Aucun
01813,1,56.0,1,Primaire
01813,2,63.0,1,Aucun
01813,3,68.0,1,Primaire
01813,4,7.0,2,Primaire
01813,5,34.0,1,Aucun
01813,6,53.0,1,Secondaire
01814,1,54.0,1,Superieur
01814,2,51.0,2,Aucun
01814,3,38.0,2,Aucun
01815,1,38.0,2,Aucun
01815,2,32.0,1,Secondaire
01815,3,18.0,2,Aucun
01815,4,1.0,1,Aucun
01815,5,69.0,1,Primaire
01815,6,31.0,2,Primaire
01815,7,23.0,2,Primaire
01815,8,13.0,1,Secondaire
01815,9,49.0,1,Secondaire
01815,10,74.0,2,Primaire
01816,1,42.0,1,Primaire
01816,2,37.0,1,Superieur
01816,3,49.0,1,Secondaire
01816,4,24.0,1,Primaire
01817,1,66.0,1,Superieur
01817,2,54.0,2,Primaire
01817,3,3.0,2,
01817,4,54.0,2,Primaire
01817,5,46.0,2,Primaire
01818,1,52.0,1,Secondaire
01818,2,58.0,2,Aucun
01818,3,24.0,1,Aucun
01819,1,57.0,1,Primaire
01819,2,63.0,2,Aucun
01819,3,14.0,1,Primaire
01819,4,38.0,1,Secondaire
01819,5,73.0,1,Secondaire
01819,6,53.0,2,Secondaire
01819,7,31.0,1,Primaire
01819,8,34.0,2,Secondaire
01820,1,36.0,1,Aucun
01820,2,56.0,2,Aucun
01820,3,23.0,2,Secondaire
01820,4,,2,Aucun
01820,5,47.0,1,Aucun
01820,6,60.0,1,Superieur
01821,1,30.0,1,Aucun
01821,2,60.0,2,Aucun
01821,3,32.0,1,Secondaire
01821,4,36.0,1,Superieur
01821,5,13.0,2,Aucun
01822,1,29.0,2,Primaire
01822,2,60.0,2,Aucun
01822,3,0.0,2,Aucun
01822,4,51.0,1,Secondaire
01822,5,53.0,2,Secondaire
01822,6,38.0,1,Aucun
01823,1,32.0,1,Aucun
01823,2,44.0,2,Aucun
01823,3,49.0,1,Primaire
01823,4,61.0,2,Aucun
01823,5,33.0,1,Aucun
01823,6,72.0,1,Aucun
01823,7,61.0,1,Aucun
01823,8,7.0,1,Superieur
01823,9,48.0,2,Aucun
01823,10,74.0,2,
01823,11,15.0,2,Aucun
01823,12,32.0,1,Primaire
01823,13,58.0,2,Aucun
01824,1,42.0,1,Secondaire
01824,2,31.0,1,Aucun
01824,3,60.0,1,Secondaire
01824,4,36.0,1,Aucun
01824,5,13.0,1,
01825,1,27.0,2,Primaire
01825,2,13.0,1,Primaire
01825,3,11.0,1,Aucun
01825,4,69.0,1,Aucun
01825,5,26.0,1,Superieur
01825,6,34.0,2,Primaire
01825,7,33.0,1,Primaire
01826,1,37.0,1,Aucun
01826,2,47.0,1,Secondaire
01826,3,49.0,1,Aucun
01826,4,26.0,2,Primaire
01826,5,37.0,1,Secondaire
01827,1,33.0,1,Aucun
01827,2,25.0,1,Aucun
01827,3,9.0,2,Primaire
01827,4,43.0,2,Aucun
01827,5,14.0,2,Secondaire
01828,1,36.0,2,Secondaire
01828,2,59.0,1,Secondaire
01828,3,67.0,1,Aucun
01828,4,17.0,2,Secondaire
01828,5,28.0,1,Primaire
01828,6,19.0,1,Primaire
01828,7,35.0,1,Secondaire
01829,1,30.0,2,Primaire
01829,2,57.0,2,Aucun
01829,3,46.0,1,Primaire
01829,4,20.0,1,
01829,5,58.0,1,Primaire
01829,6,7.0,1,Superieur
01829,7,47.0,2,Secondaire
01829,8,33.0,2,Secondaire
01830,1,53.0,1,Aucun
01830,2,57.0,1,Primaire
01830,3,47.0,1,Secondaire
01830,4,30.0,1,Primaire
01830,5,26.0,2,Aucun
01830,6,50.0,1,Primaire
01830,7,51.0,2,Aucun
01830,8,27.0,1,Aucun
01830,9,70.0,2,
01831,1,47.0,1,Primaire
01831,2,36.0,1,Secondaire
01831,3,36.0,2,Secondaire
01831,4,3.0,1,Aucun
01831,5,6.0,1,Primaire
01831,6,64.0,1,
01831,7,29.0,2,Aucun
01831,8,1.0,1,Aucun
01832,1,31.0,1,
01832,2,47.0,1,Aucun
01832,3,28.0,2,
01832,4,57.0,1,Aucun
01832,5,21.0,2,Superieur
01832,6,62.0,2,Aucun
01832,7,3.0,2,Aucun
01833,1,35.0,1,Secondaire
01833,2,45.0,2,Primaire
01833,3,35.0,1,Aucun
01833,4,43.0,1,Primaire
01833,5,46.0,1,Primaire
01833,6,9.0,2,Primaire
01833,7,31.0,1,Secondaire
01834,1,35.0,1,Secondaire
01834,2,47.0,1,Aucun
01834,3,39.0,1,Aucun
01834,4,51.0,2,Aucun
01834,5,74.0,2,
01834,6,33.0,1,Secondaire
01834,7,39.0,1,Primaire
01835,1,46.0,1,Aucun
01835,2,61.0,2,Aucun
01835,3,43.0,2,Aucun
01835,4,44.0,1,Aucun
01835,5,14.0,1,Secondaire
01835,6,15.0,1,Primaire
01835,7,24.0,1,Aucun
01836,1,45.0,1,Superieur
01836,2,6.0,1,Aucun
01837,1,40.0,2,Aucun
01837,2,53.0,2,Aucun
01837,3,12.0,1,Secondaire
01837,4,59.0,2,Aucun
01837,5,38.0,1,Primaire
01837,6,26.0,2,Primaire
01838,1,52.0,1,Primaire
01838,2,13.0,2,Secondaire
01838,3,3.0,2,Aucun
01838,4,71.0,2,Superieur
01839,1,46.0,1,Aucun
01839,2,8.0,2,Superieur
01839,3,46.0,1,Aucun
01839,4,57.0,2,Aucun
01839,5,32.0,1,Primaire
01840,1,71.0,1,Aucun
01840,2,59.0,2,Secondaire
01840,3,9.0,2,Secondaire
01840,4,31.0,1,Primaire
01840,5,46.0,1,Aucun
01840,6,14.0,2,Aucun
01840,7,63.0,2,Secondaire
01841,1,44.0,1,
01841,2,64.0,1,Primaire
01841,3,7.0,1,Primaire
01841,4,43.0,2,Primaire
01841,5,73.0,2,Aucun
01841,6,24.0,1,Primaire
01841,7,9.0,1,Aucun
01841,8,27.0,1,Primaire
01841,9,47.0,1,Aucun
01841,10,14.0,2,Superieur
01842,1,33.0,1,Aucun
01842,2,24.0,1,Secondaire
01842,3,,1,Secondaire
01842,4,55.0,1,Primaire
01842,5,51.0,2,Secondaire
01842,6,60.0,2,Primaire
01843,1,33.0,1,Secondaire
01843,2,72.0,1,Aucun
01843,3,47.0,1,Primaire
01843,4,35.0,2,Primaire
01843,5,30.0,1,Aucun
01843,6,7.0,1,Primaire
01844,1,35.0,1,Aucun
01844,2,43.0,1,Aucun
01844,3,71.0,2,Primaire
01844,4,36.0,1,Secondaire
01844,5,27.0,2,
01844,6,17.0,1,Aucun
01845,1,53.0,1,Aucun
01845,2,52.0,1,Primaire
01845,3,8.0,1,Secondaire
01845,4,69.0,1,Primaire
01845,5,3.0,1,Aucun
01845,6,25.0,2,Primaire
01845,7,42.0,2,Primaire
01845,8,66.0,2,Aucun
01846,1,29.0,2,Aucun
01846,2,38.0,2,Secondaire
