hhid,region_lib,choc_secheresse,choc_hausse_prix,choc_conflit,choc_maladie,strat_vente_actifs,strat_reduction_repas,strat_migration,strat_endettement
02947,TANDJILÉ,0,1,0,0,0,1,1,1
02948,TANDJILÉ,0,0,0,0,0,0,0,0
02949,TANDJILÉ,0,1,0,0,0,1,0,0
02950,TANDJILÉ,0,1,0,0,0,0,0,0
02951,TANDJILÉ,0,0,0,0,0,0,0,0
02952,TANDJILÉ,1,1,0,0,0,0,1,0
02953,TANDJILLE,0,0,0,0,0,1,0,0
02954,TANDJILÉ,0,1,0,1,1,0,0,0
02955,TANDJILÉ,0,0,0,0,0,0,0,0
02956,TANDJILÉ,0,0,0,0,0,0,0,0
02957,TANDJILÉ,0,1,0,0,0,0,0,0
02958,TANDJILÉ,0,1,0,0,1,0,0,0
02959,TANDJILÉ,0,0,0,1,1,0,0,0
02960,TANDJILÉ,1,1,0,0,0,1,0,0
02961,TANDJILÉ,0,0,0,1,0,0,0,1
02962,TANDJILLE,0,1,0,1,0,0,0,1
02963,TANDJILLE,0,1,0,0,0,0,0,0
02964,TANDJILÉ,0,1,0,1,0,0,0,1
02965,TANDJILÉ,0,0,0,1,0,0,0,1
02966,TANDJILÉ,0,1,0,0,0,0,0,0
02967,TANDJILÉ,0,0,0,0,1,1,0,0
02968,TANDJILÉ,0,1,1,1,0,1,0,1
02969,TANDJILÉ,0,1,0,1,0,0,0,0
02970,TANDJILÉ,0,1,0,0,0,0,0,1
02971,TANDJILÉ,0,1,0,0,1,0,0,1
02972,TANDJILÉ,1,0,0,1,0,0,0,1
02973,TANDJILÉ,0,1,0,0,0,0,0,0
02974,TANDJILÉ,0,1,0,1,0,0,0,0
02975,TANDJILÉ,0,1,0,0,0,1,0,1
02976,TANDJILÉ,0,0,0,0,0,0,0,1
02977,TANDJILÉ,1,0,0,0,0,0,0,1
02978,TANDJILÉ,0,0,0,0,0,0,0,0
02979,TANDJILÉ,0,1,0,1,0,1,0,0
02980,TANDJILÉ,0,0,0,0,0,0,0,0
02981,TANDJILÉ,0,1,0,1,0,1,0,1
02982,TANDJILÉ,0,1,0,0,0,1,0,1
02983,TANDJILÉ,0,0,0,0,0,0,0,0
02984,TANDJILÉ,0,1,0,1,0,1,0,0
02985,TANDJILÉ,0,0,0,0,1,0,0,0
02986,TANDJILÉ,0,0,1,0,0,0,1,0
02987,TANDJILÉ,0,1,0,0,0,0,1,1
02988,TANDJILÉ,0,1,0,0,0,0,1,1
02989,TANDJILÉ,0,1,0,0,1,0,1,1
02990,TANDJILÉ,0,1,0,0,0,1,0,0
02991,TANDJILÉ,1,0,0,0,0,0,0,0
02992,TANDJILÉ,0,1,1,0,1,1,0,0
02993,TANDJILÉ,0,0,0,0,0,0,0,0
02994,TANDJILÉ,0,1,0,0,0,1,0,0
02995,TANDJILÉ,1,1,0,0,1,0,0,1
02996,TANDJILÉ,0,0,0,1,1,0,0,1
02997,TANDJILÉ,1,0,0,0,0,0,0,0
02998,TANDJILÉ,0,1,0,0,0,0,0,0
02999,TANDJILÉ,0,0,0,1,1,0,1,0
03000,TANDJILÉ,0,0,0,0,0,0,0,0
03001,TANDJILÉ,0,1,0,1,0,1,0,0
03002,TANDJILÉ,0,1,0,1,1,0,0,1
03003,TANDJILÉ,0,0,0,1,0,0,0,0
03004,TANDJILÉ,0,1,0,0,0,0,0,0
03005,TANDJILÉ,0,1,0,1,0,1,0,0
03006,TANDJILÉ,0,1,0,0,0,1,0,0
03007,TANDJILÉ,0,1,0,0,0,0,0,0
03008,TANDJILÉ,0,0,1,0,0,1,0,0
03009,TANDJILÉ,0,0,0,0,0,1,0,1
03010,TANDJILÉ,0,0,0,0,0,0,0,0
03011,TANDJILÉ,0,1,0,0,0,1,1,0
03012,TANDJILÉ,1,0,0,1,1,1,0,0
03013,TANDJILÉ,0,0,0,0,1,0,0,0
03014,TANDJILÉ,0,0,0,1,0,0,0,0
03015,TANDJILÉ,0,1,0,0,1,0,0,1
03016,TANDJILÉ,0,0,0,0,0,0,0,0
03017,TANDJILÉ,0,1,0,0,0,1,0,1
03018,TANDJILÉ,0,1,0,1,1,1,0,0
03019,TANDJILÉ,0,1,0,0,0,0,1,0
03020,TANDJILÉ,0,1,0,0,0,1,1,0
03021,TANDJILÉ,0,0,0,0,0,0,0,0
03022,TANDJILÉ,0,0,0,0,0,0,1,0
03023,TANDJILÉ,0,1,0,1,0,0,0,0
03024,TANDJILÉ,0,0,0,1,1,0,0,1
03025,TANDJILÉ,0,1,0,0,0,1,0,0
03026,TANDJILÉ,0,1,0,0,0,0,0,0
03027,TANDJILÉ,1,1,0,0,0,0,0,0
03028,TANDJILÉ,0,1,0,1,1,0,0,1
03029,TANDJILÉ,0,1,0,0,0,0,0,1
03030,TANDJILÉ,0,1,0,0,0,1,0,0
03031,TANDJILÉ,0,1,0,0,0,0,0,0
03032,TANDJILÉ,0,0,0,0,0,0,0,0
03033,TANDJILÉ,0,0,0,0,1,0,0,0
03034,TANDJILÉ,1,0,0,0,1,0,0,0
03035,TANDJILÉ,0,1,0,0,0,0,0,0
03036,TANDJILÉ,0,1,0,0,0,0,0,1
03037,TANDJILÉ,0,0,0,1,1,1,0,0
03038,TANDJILÉ,0,0,0,0,0,0,0,1
03039,TANDJILÉ,0,1,0,0,0,1,0,0
03040,TANDJILÉ,0,1,0,0,0,0,0,0
03041,TANDJILÉ,0,0,0,0,0,0,0,0
03042,TANDJILÉ,0,1,0,0,1,1,0,0
03043,TANDJILÉ,1,1,1,1,1,0,1,1
03044,TANDJILÉ,0,0,0,0,1,1,0,1
03045,TANDJILLE,0,1,0,0,1,0,0,0
03046,TANDJILÉ,1,0,0,0,1,1,0,0
03047,TANDJILÉ,0,0,0,0,0,0,0,0
03048,TANDJILÉ,0,0,1,0,0,1,0,0
03049,TANDJILÉ,0,0,0,0,0,1,0,0
03050,TANDJILÉ,0,0,0,0,1,0,1,0
03051,TIBESTI,0,0,0,0,0,0,0,1
03052,TIBESTI,0,1,0,0,1,1,0,0
03053,TIBESTI,1,0,0,0,1,0,0,1
03054,TIBESTI,1,0,0,0,0,1,0,0
03055,TIBESTI,0,1,0,1,0,0,0,0
03056,TIBESTI,1,1,0,0,1,1,1,1
03057,TIBESTI,1,1,0,1,1,1,0,1
03058,TIBESTI,0,1,0,0,0,0,0,0
03059,TIBESTI,0,1,0,0,0,0,0,0
03060,TIBESTI,1,0,0,0,0,0,0,0
03061,TIBESTI,0,1,1,0,0,1,0,1
03062,TIBESTI,0,0,0,0,1,1,0,0
03063,TIBESTI,0,1,0,1,0,1,0,0
03064,TIBESTI,0,1,0,1,0,1,0,0
03065,TIBESTI,1,1,0,0,0,0,0,0
03066,TIBESTI,1,0,1,0,0,0,1,1
03067,TIBESTI,0,0,0,0,0,1,0,1
03068,TIBESTI,0,1,0,1,0,0,0,1
03069,TIBESTI,0,1,0,0,0,0,0,0
03070,TIBESTI,0,0,0,0,0,0,1,1
03071,TIBESTI,1,1,0,0,0,0,0,0
03072,TIBESTI,0,1,0,0,0,1,0,0
03073,TIBESTI,1,0,0,0,0,0,0,0
03074,TIBESTI,1,1,1,0,0,0,0,0
03075,TIBESTI,1,0,0,1,1,1,0,0
03076,TIBESTI,0,1,1,0,1,0,0,0
03077,TIBESTI,0,1,0,0,0,0,0,0
03078,TIBESTI,0,1,0,0,0,1,0,0
03079,TIBESTI,0,1,0,0,0,0,0,1
03080,TIBESTI,1,0,0,0,1,1,0,0
03081,TIBESTI,1,1,0,0,0,0,0,1
03082,TIBESTI,0,0,0,0,0,0,0,0
03083,TIBESTI,1,1,0,0,0,0,1,1
03084,TIBESTI,0,0,1,0,0,0,0,0
03085,TIBESTI,0,0,0,0,0,0,0,0
03086,TIBESTI,1,0,0,0,0,1,0,0
03087,TIBESTI,0,0,0,0,0,0,0,0
03088,TIBESTI,0,1,0,0,0,0,0,0
03089,TIBESTI,0,0,1,0,0,0,0,1
03090,TIBESTI,1,1,1,0,1,1,0,0
03091,TIBESTI,1,1,0,1,0,0,0,1
03092,TIBESTI,0,0,0,0,0,0,0,0
03093,TIBESTI,0,0,0,0,0,0,0,0
03094,TIBESTI,0,0,0,0,0,0,0,0
03095,TIBESTI,0,0,0,0,0,0,0,0
03096,TIBESTI,0,0,0,0,0,0,0,1
03097,TIBESTI,1,0,0,0,0,0,1,1
03098,TIBESTI,0,1,0,0,0,1,0,1
03099,TIBESTI,0,1,0,0,0,0,0,0
03100,TIBESTI,1,1,1,1,1,0,0,1
03101,TIBESTI,0,0,0,0,0,1,0,0
03102,TIBESTI,0,1,0,0,0,1,0,1
03103,TIBESTI,1,0,0,0,0,1,0,0
03104,TIBESTI,1,0,0,0,0,0,1,0
03105,TIBESTI,1,1,0,0,0,1,1,0
03106,TIBESTI,0,1,0,0,0,0,0,0
03107,TIBESTI,1,0,0,0,1,1,1,0
03108,TIBESTI,0,0,0,0,0,0,0,1
03109,TIBESTI,0,0,0,0,0,0,0,0
03110,TIBESTI,0,1,1,0,0,1,0,0
03111,TIBESTI,0,1,0,0,0,1,0,1
03112,TIBESTI,0,1,0,0,0,1,0,1
03113,TIBESTI,0,1,1,1,0,0,0,1
03114,TIBESTI,1,1,0,1,1,0,0,1
03115,TIBESTI,0,0,1,0,0,1,0,0
03116,TIBESTI,0,1,0,0,0,0,0,1
03117,TIBESTI,1,1,0,0,0,1,0,0
03118,TIBESTI,1,1,0,1,1,1,0,0
03119,TIBESTI,0,0,0,1,0,1,0,0
03120,TIBESTI,1,1,0,0,0,0,0,1
03121,TIBESTI,0,0,0,0,0,0,0,0
03122,TIBESTI,1,1,0,0,0,1,0,1
03123,TIBESTI,0,1,0,1,0,1,1,1
03124,TIBESTI,0,1,0,0,0,0,0,0
03125,TIBESTI,0,1,0,1,1,0,0,0
03126,TIBESTI,0,1,0,0,0,0,0,0
03127,TIBESTI,1,0,0,0,0,0,0,0
03128,TIBESTI,0,0,0,0,0,0,0,0
03129,TIBESTI,1,1,0,1,1,1,0,0
03130,TIBESTI,1,0,0,0,0,0,0,1
03131,TIBESTI,0,0,0,0,0,1,0,1
03132,TIBESTI,0,1,1,0,1,1,0,1
03133,TIBESTI,1,0,0,0,0,1,0,0
03134,TIBESTI,1,1,0,0,1,1,0,0
03135,TIBESTI,1,1,0,0,1,0,1,1
03136,TIBESTI,0,1,0,1,0,1,0,0
03137,TIBESTI,1,1,0,1,1,1,0,0
03138,TIBESTI,1,1,0,0,0,1,0,1
03139,TIBESTI,1,1,1,0,1,1,1,1
03140,TIBESTI,0,1,1,0,0,1,0,0
03141,TIBESTI,1,0,0,0,0,0,0,0
03142,TIBESTI,1,0,0,0,0,0,0,0
03143,TIBESTI,0,0,0,0,0,0,0,0
03144,TIBESTI,1,1,0,0,0,1,0,1
03145,TIBESTI,1,0,0,0,0,1,0,0
03146,TIBESTI,1,1,0,0,0,1,1,0
03147,TIBESTI,0,0,0,0,0,0,0,0
03148,TIBESTI,1,1,0,1,0,1,0,1
03149,TIBESTI,0,1,0,0,1,1,0,0
03150,TIBESTI,0,0,0,0,0,0,0,0
03151,TIBESTI,0,0,0,0,0,0,0,1
03152,TIBESTI,1,0,0,1,0,1,0,1
03153,TIBESTI,0,0,0,0,0,0,0,0
03154,TIBESTI,0,0,0,0,0,1,0,0
03155,TIBESTI,1,1,0,0,0,1,0,1
03156,TIBESTI,1,0,0,0,0,0,0,0
03157,TIBESTI,0,0,1,0,0,1,0,0
03158,TIBESTI,0,1,0,0,0,1,0,0
03159,TIBESTI,1,1,1,0,1,1,0,0
03160,TIBESTI,0,0,0,0,0,0,0,1
03161,TIBESTI,0,0,0,0,0,1,0,0
03162,TIBESTI,1,1,0,0,0,1,0,0
03163,TIBESTI,1,0,0,0,0,0,0,0
03164,TIBESTI,0,0,0,0,0,0,0,0
03165,TIBESTI,1,1,1,0,1,1,0,1
03166,TIBESTI,1,0,0,0,0,0,0,0
03167,TIBESTI,0,1,0,1,1,0,0,0
03168,TIBESTI,1,1,0,0,1,0,0,1
03169,TIBESTI,1,0,0,0,0,0,0,1
03170,TIBESTI,1,1,0,0,0,0,0,1
03171,TIBESTI,0,0,0,0,0,1,0,0
03172,TIBESTI,1,1,0,1,1,1,0,1
03173,WADI_FIRA,0,0,1,0,1,1,1,1
03174,WADI_FIRA,0,1,1,0,0,1,0,0
03175,WADI_FIRA,0,0,0,1,0,0,0,0
03176,WADI_FIRA,0,1,0,0,0,0,0,0
03177,WADI_FIRA,0,1,0,0,0,0,0,0
03178,WADI_FIRA,0,1,0,0,1,0,1,1
03179,WADI_FIRA,0,1,0,0,0,1,0,0
03180,WADI_FIRA,0,0,0,0,0,1,0,1
03181,WADI_FIRA,0,1,0,0,0,1,0,0
03182,WADI_FIRA,0,1,0,0,0,0,0,1
03183,WADI_FIRA,0,1,0,1,1,0,0,0
03184,WADI_FIRA,1,0,0,0,1,0,0,1
03185,WADI_FIRA,0,0,0,1,0,1,0,0
03186,WADI_FIRA,0,0,0,0,0,1,0,1
03187,WADI_FIRA,1,1,0,0,0,0,0,1
03188,WADI_FIRA,1,1,1,1,0,1,0,1
03189,WADI_FIRA,0,0,0,1,0,1,0,0
03190,WADI_FIRA,0,1,0,0,0,1,0,1
03191,WADI_FIRA,0,0,1,0,0,0,0,1
03192,WADI_FIRA,0,0,1,0,0,1,0,0
03193,WADI_FIRA,0,1,1,1,0,1,0,0
03194,WADI_FIRA,0,1,0,1,0,0,0,0
03195,WADI_FIRA,1,0,0,0,1,0,0,1
03196,WADI_FIRA,0,0,0,0,0,0,0,0
03197,WADI_FIRA,0,0,0,0,0,0,0,0
03198,WADI_FIRA,0,0,0,0,0,0,0,1
03199,WADI_FIRA,0,0,0,0,0,0,0,0
03200,WADI_FIRA,0,1,1,0,0,1,1,1
03201,WADI_FIRA,0,0,0,0,0,0,0,0
03202,WADI_FIRA,0,1,0,0,0,0,0,1
03203,WADI_FIRA,0,1,0,0,1,0,0,0
03204,WADI_FIRA,0,1,1,1,0,0,0,0
03205,WADI_FIRA,0,1,1,0,0,0,0,1
03206,WADI_FIRA,0,0,1,1,0,1,0,0
03207,WADI_FIRA,1,0,1,0,0,0,1,0
03208,WADI_FIRA,0,1,0,0,0,0,1,1
03209,WADI_FIRA,0,1,0,0,1,1,0,0
03210,WADI_FIRA,0,0,0,1,1,0,0,1
03211,WADI_FIRA,0,0,0,0,0,0,0,0
03212,WADI_FIRA,1,0,0,0,0,0,1,0
03213,WADI_FIRA,0,1,0,0,0,1,0,0
03214,WADI_FIRA,0,0,0,0,0,0,0,1
03215,WADI_FIRA,0,0,0,0,0,0,0,0
03216,WADI_FIRA,0,0,0,1,0,0,0,1
03217,WADI_FIRA,0,0,0,0,0,0,0,0
03218,WADI_FIRA,0,0,0,1,0,0,0,1
03219,WADI_FIRA,1,0,0,0,1,0,1,0
03220,WADI_FIRA,1,0,1,0,0,0,1,0
03221,WADI_FIRA,0,1,0,0,0,0,0,0
03222,WADI_FIRA,1,1,0,0,0,0,1,1
03223,WADI_FIRA,0,1,0,1,0,0,0,0
03224,WADI_FIRA,0,0,0,0,0,0,0,1
03225,WADI_FIRA,0,0,0,0,0,0,0,0
03226,WADI_FIRA,0,1,0,0,0,0,0,0
03227,WADI_FIRA,0,0,1,0,1,1,0,0
03228,WADI_FIRA,1,0,0,0,0,0,0,0
03229,WADI_FIRA,1,1,0,1,1,0,1,0
03230,WADI_FIRA,0,0,0,0,0,0,0,0
03231,WADI_FIRA,1,1,0,1,0,0,1,0
03232,WADI_FIRA,1,1,0,0,0,0,0,0
03233,WADI_FIRA,1,1,0,0,0,1,0,0
03234,WADI_FIRA,1,0,1,0,0,0,0,1
03235,WADI_FIRA,1,1,1,0,0,0,0,0
03236,WADI_FIRA,0,1,0,0,0,0,0,1
03237,WADI_FIRA,1,1,0,0,1,0,1,0
03238,WADI_FIRA,0,1,0,0,0,0,0,0
03239,WADI_FIRA,1,1,0,0,1,1,0,0
03240,WADI_FIRA,1,0,0,1,0,1,0,0
03241,WADI_FIRA,1,1,0,0,0,0,0,0
03242,WADI_FIRA,0,0,0,0,0,0,0,0
03243,WADI_FIRA,1,0,0,0,0,1,0,0
03244,WADI_FIRA,0,0,0,1,0,0,0,0
03245,WADI_FIRA,0,1,0,0,0,0,0,0
03246,WADI_FIRA,1,0,0,0,0,1,0,0
03247,WADI_FIRA,1,0,0,1,0,0,1,0
03248,WADI_FIRA,0,0,0,1,0,0,0,0
03249,WADI_FIRA,1,1,0,0,1,0,0,1
03250,WADI_FIRA,1,1,0,0,0,1,0,1
03251,WADI_FIRA,1,1,1,1,0,1,0,1
03252,WADI_FIRA,0,1,0,0,1,0,0,0
03253,WADI_FIRA,1,1,0,0,0,0,0,1
03254,WADI_FIRA,0,1,1,0,0,1,0,1
03255,WADI_FIRA,0,1,0,0,0,1,0,1
03256,WADI_FIRA,1,0,0,0,0,1,0,1
03257,WADI_FIRA,0,1,0,0,0,0,0,0
03258,WADI_FIRA,1,0,0,0,0,0,0,1
03259,WADI_FIRA,1,1,0,0,0,1,0,1
03260,WADI_FIRA,1,0,0,0,0,0,0,0
03261,WADI_FIRA,0,0,0,0,0,0,0,0
03262,WADI_FIRA,0,0,0,1,1,0,0,0
03263,WADI_FIRA,1,1,0,0,0,1,0,1
03264,WADI_FIRA,1,0,1,0,1,0,0,0
03265,WADI_FIRA,0,1,0,0,1,0,1,0
03266,WADI_FIRA,0,0,0,1,0,1,0,0
03267,WADI_FIRA,1,1,0,0,0,1,0,0
03268,WADI_FIRA,0,0,0,0,0,0,0,0
03269,WADI_FIRA,0,0,0,0,0,0,0,0
03270,WADI_FIRA,1,1,1,0,1,1,0,1
03271,WADI_FIRA,1,1,0,0,1,0,0,1
03272,WADI_FIRA,1,1,0,1,0,1,0,0
03273,WADI_FIRA,1,1,0,0,0,0,0,1
03274,WADI_FIRA,0,1,0,0,0,0,0,0
03275,WADI_FIRA,0,0,0,0,0,0,0,0
03276,WADI_FIRA,0,1,1,0,0,0,1,0
03277,WADI_FIRA,1,1,1,0,1,0,1,0
03278,WADI_FIRA,0,1,0,0,1,0,0,1
03279,WADI_FIRA,0,0,0,0,0,0,0,1
03280,WADI_FIRA,0,1,0,1,0,1,0,0
03281,WADI_FIRA,1,0,0,0,0,0,0,0
03282,WADI_FIRA,1,0,0,0,0,0,0,1
03283,WADI_FIRA,1,1,0,1,1,1,0,0
03284,WADI_FIRA,0,0,0,1,1,0,0,0
03285,WADI_FIRA,1,0,0,0,1,1,0,0
03286,WADI_FIRA,1,0,0,0,0,1,0,0
03287,WADI_FIRA,1,0,0,0,0,0,0,1
03288,WADI_FIRA,1,0,0,0,0,0,0,0
03289,WADI_FIRA,0,1,0,0,0,0,0,0
03290,WADI_FIRA,1,1,1,0,0,0,1,1
03291,WADI_FIRA,1,0,0,0,0,0,0,0
03292,WADI_FIRA,1,1,0,0,0,0,0,0
03293,WADI_FIRA,1,1,0,0,0,0,0,0
03294,WADI_FIRA,1,1,0,0,0,0,0,0
03295,WADI_FIRA,0,1,0,0,0,0,0,0
03296,WADI_FIRA,1,1,0,1,0,0,1,1
03297,WADI_FIRA,0,0,0,0,1,1,0,0
03298,WADI_FIRA,1,0,0,0,0,0,0,0
03299,WADI_FIRA,1,1,0,0,0,1,0,1
03300,WADI_FIRA,1,1,0,0,1,0,1,0
03301,WADI_FIRA,0,0,0,0,1,0,1,0
03302,WADI_FIRA,0,1,0,0,1,1,0,0
03303,WADI_FIRA,1,1,0,0,0,1,0,0
03304,WADI_FIRA,1,0,0,0,0,0,0,0
03305,WADI_FIRA,1,0,0,1,0,0,0,0
03306,WADI_FIRA,1,1,0,0,1,1,0,0
03307,NDJAMENA,0,0,0,0,0,0,0,1
03308,NDJAMENA,0,1,0,0,1,0,0,0
03309,NDJAMENA,0,1,0,0,0,1,0,0
03310,NDJAMENA,0,0,0,0,0,0,0,0
03311,NDJAMENA,0,1,0,0,0,0,1,0
03312,NDJAMENA,0,1,0,0,0,0,0,0
03313,NDJAMENA,0,0,0,0,0,0,1,0
03314,NDJAMENA,0,1,0,0,0,0,0,0
03315,NDJAMENA,0,1,0,0,0,0,0,0
03316,NDJAMENA,0,1,0,0,0,0,0,0
03317,NDJAMENA,0,1,0,0,0,0,0,0
03318,NDJAMENA,0,1,0,1,0,1,0,1
03319,NDJAMENA,0,1,0,0,0,0,0,0
03320,NDJAMENA,0,0,0,0,0,1,0,0
03321,NDJAMENA,0,1,0,0,0,0,0,0
03322,NDJAMENA,0,1,0,0,0,0,0,1
03323,NDJAMENA,0,1,0,1,1,0,0,0
03324,NDJAMENA,0,1,0,0,0,1,0,0
03325,NDJAMENA,0,0,0,0,0,1,0,0
03326,NDJAMENA,0,1,0,0,1,1,0,0
03327,NDJAMENA,0,0,0,0,0,0,0,0
03328,NDJAMENA,0,0,0,0,0,0,0,1
03329,NDJAMENA,0,1,0,0,1,0,0,0
03330,NDJAMENA,0,1,0,0,0,1,0,0
03331,NDJAMENA,0,1,0,0,0,1,0,1
03332,NDJAMENA,0,1,0,0,0,1,0,0
03333,NDJAMENA,0,1,0,0,0,0,0,0
03334,NDJAMENA,0,1,1,0,0,0,0,0
03335,NDJAMENA,0,1,0,0,0,0,0,0
03336,NDJAMENA,0,0,0,0,1,1,0,0
03337,NDJAMENA,0,1,0,0,1,0,0,0
03338,NDJAMENA,0,0,1,0,1,1,0,0
03339,NDJAMENA,0,1,0,1,1,1,0,0
03340,NDJAMENA,0,0,0,0,0,0,0,0
03341,NDJAMENA,1,1,0,0,0,0,1,1
03342,NDJAMENA,0,1,0,0,0,0,1,0
03343,NDJAMENA,0,1,0,0,0,0,0,1
03344,NDJAMENA,0,0,0,1,1,0,1,1
03345,NDJAMENA,0,1,0,0,0,0,0,1
03346,NDJAMENA,0,0,0,0,0,0,0,0
03347,NDJAMENA,1,0,0,0,0,0,0,1
03348,NDJAMENA,0,1,0,1,0,1,0,0
03349,NDJAMENA,0,0,0,0,0,0,0,0
03350,NDJAMENA,0,0,0,0,1,0,0,0
03351,NDJAMENA,0,0,0,1,1,0,0,0
03352,NDJAMENA,0,1,0,0,0,0,0,0
03353,NDJAMENA,0,1,0,0,0,0,0,0
03354,NDJAMENA,0,1,0,1,0,1,0,0
03355,NDJAMENA,0,1,0,0,0,0,1,0
03356,NDJAMENA,0,1,0,1,0,1,0,1
03357,NDJAMENA,0,1,0,0,0,0,0,0
03358,NDJAMENA,1,0,0,0,0,0,1,0
03359,NDJAMENA,0,1,0,0,0,0,0,0
03360,NDJAMENA,0,1,0,0,0,1,0,0
03361,NDJAMENA,0,0,0,1,0,1,0,1
03362,NDJAMENA,1,1,0,1,1,1,1,0
03363,NDJAMENA,0,1,0,1,0,0,1,1
03364,NDJAMENA,0,1,0,0,0,0,0,1
03365,NDJAMENA,0,0,0,0,0,0,0,1
03366,NDJAMENA,0,1,0,0,0,0,0,1
03367,NDJAMENA,0,1,0,0,0,1,1,1
03368,NDJAMENA,0,1,0,0,0,0,0,1
03369,NDJAMENA,0,1,1,0,1,1,0,0
03370,NDJAMENA,0,1,0,0,0,0,0,0
03371,NDJAMENA,0,0,0,0,0,1,0,0
03372,NDJAMENA,0,1,0,0,0,1,0,0
03373,NDJAMENA,0,0,0,0,0,0,0,0
03374,NDJAMENA,0,0,0,1,0,0,1,0
03375,NDJAMENA,0,1,0,0,0,0,0,1
03376,NDJAMENA,0,0,0,0,0,1,1,1
03377,NDJAMENA,0,1,0,0,0,0,0,0
03378,NDJAMENA,0,1,0,0,0,0,0,0
03379,NDJAMENA,1,1,0,0,0,0,0,1
03380,NDJAMENA,0,0,0,0,0,1,0,0
03381,NDJAMENA,0,1,0,0,0,0,0,1
03382,NDJAMENA,0,1,0,0,0,0,0,0
03383,NDJAMENA,0,0,0,0,0,0,0,0
03384,NDJAMENA,0,1,0,0,0,0,0,0
03385,BARH_EL_GAZEL,0,1,0,0,1,1,0,1
03386,BARH_EL_GAZEL,0,1,0,0,1,0,1,0
03387,BARH_EL_GAZEL,0,1,0,0,0,0,0,0
03388,BARH_EL_GAZEL,1,0,0,0,0,1,0,0
03389,BARH_EL_GAZEL,0,1,0,0,0,0,0,0
03390,BARH_EL_GAZEL,0,1,0,0,0,1,0,0
03391,BARH_EL_GAZEL,1,0,0,0,0,0,0,1
03392,BARH_EL_GAZEL,1,0,0,0,0,1,0,0
03393,BARH_EL_GAZEL,0,1,0,1,1,0,1,0
03394,BARH_EL_GAZEL,0,1,0,0,0,0,0,1
03395,BARH_EL_GAZEL,1,1,0,0,0,0,0,0
03396,BARH_EL_GAZEL,1,0,0,1,0,1,0,0
03397,BARH_EL_GAZEL,0,0,0,0,0,0,0,0
03398,BARH_EL_GAZEL,1,1,0,0,1,1,1,1
03399,BARH_EL_GAZEL,0,0,0,0,0,0,0,0
03400,BARH_EL_GAZEL,0,0,0,0,0,0,0,0
03401,BARH_EL_GAZEL,1,1,0,0,1,0,1,0
03402,BARH_EL_GAZEL,0,1,1,0,0,1,0,1
03403,BARH_EL_GAZEL,0,1,0,1,0,1,1,0
03404,BARH_EL_GAZEL,0,1,0,0,0,1,0,1
03405,BARH_EL_GAZEL,0,1,1,0,0,1,0,1
03406,BARH_EL_GAZEL,1,1,0,0,1,0,0,1
03407,BARH_EL_GAZEL,0,1,0,0,0,0,1,0
03408,BARH_EL_GAZEL,0,1,0,0,0,1,0,0
03409,BARH_EL_GAZEL,0,1,0,0,1,0,1,1
03410,BARH_EL_GAZEL,1,1,0,0,0,0,1,0
03411,BARH_EL_GAZEL,0,1,0,0,0,1,0,0
03412,BARH_EL_GAZEL,1,1,0,0,1,0,0,1
03413,BARH_EL_GAZEL,1,0,0,0,0,0,0,1
03414,BARH_EL_GAZEL,1,1,1,0,0,0,0,1
03415,BARH_EL_GAZEL,0,0,1,0,0,1,0,0
03416,BARH_EL_GAZEL,0,0,0,0,0,0,0,0
03417,BARH_EL_GAZEL,0,0,0,0,0,0,0,1
03418,BARH_EL_GAZEL,0,1,0,0,0,1,0,0
03419,BARH_EL_GAZEL,0,0,0,0,0,0,0,1
03420,BARH_EL_GAZEL,1,0,0,0,0,0,0,0
03421,BARH_EL_GAZEL,0,1,0,0,0,1,0,1
03422,BARH_EL_GAZEL,1,0,0,0,1,1,0,0
03423,BARH_EL_GAZEL,1,0,0,0,0,0,0,1
03424,BARH_EL_GAZEL,1,1,0,0,0,0,0,1
03425,BARH_EL_GAZEL,0,0,0,0,0,1,0,0
03426,BARH_EL_GAZEL,0,1,0,0,1,0,0,0
03427,BARH_EL_GAZEL,0,0,0,0,0,0,0,1
03428,BARH_EL_GAZEL,0,0,0,0,0,0,0,0
03429,BARH_EL_GAZEL,1,1,0,0,1,0,0,0
03430,BARH_EL_GAZEL,0,0,0,0,1,0,0,0
03431,BARH_EL_GAZEL,0,0,0,1,0,0,0,0
03432,BARH_EL_GAZEL,0,1,1,0,0,0,0,0
03433,BARH_EL_GAZEL,1,1,0,0,0,0,0,0
03434,BARH_EL_GAZEL,1,1,0,0,1,1,0,0
03435,BARH_EL_GAZEL,0,1,1,0,0,0,0,0
03436,BARH_EL_GAZEL,1,1,0,0,1,1,0,1
03437,BARH_EL_GAZEL,0,0,0,0,0,0,0,0
03438,BARH_EL_GAZEL,0,1,1,1,0,1,1,0
03439,BARH_EL_GAZEL,0,1,0,1,1,1,1,0
03440,BARH_EL_GAZEL,1,1,0,0,1,1,0,0
03441,BARH_EL_GAZEL,0,1,0,0,1,1,0,1
03442,BARH_EL_GAZEL,0,0,0,0,0,0,0,1
03443,BARH_EL_GAZEL,1,1,0,0,0,1,0,0
03444,BARH_EL_GAZEL,0,0,0,1,0,0,0,0
03445,BARH_EL_GAZEL,0,1,0,1,0,0,0,1
03446,BARH_EL_GAZEL,0,0,1,0,0,0,0,0
